-2	1.99974
-1.995	1
-1.99	1.03141
-1.985	1.06279
-1.98	1.09411
-1.975	1.12533
-1.97	1.15643
-1.965	1.18738
-1.96	1.21814
-1.955	1.24869
-1.95	1.27899
-1.945	1.30902
-1.94	1.33874
-1.935	1.36812
-1.93	1.39715
-1.925	1.42578
-1.92	1.45399
-1.915	1.48175
-1.91	1.50904
-1.905	1.53583
-1.9	1.56208
-1.895	1.58778
-1.89	1.61291
-1.885	1.63742
-1.88	1.66131
-1.875	1.68455
-1.87	1.70711
-1.865	1.72897
-1.86	1.75011
-1.855	1.77051
-1.85	1.79015
-1.845	1.80902
-1.84	1.82708
-1.835	1.84433
-1.83	1.86074
-1.825	1.87631
-1.82	1.89101
-1.815	1.90483
-1.81	1.91775
-1.805	1.92978
-1.8	1.94088
-1.795	1.95106
-1.79	1.96029
-1.785	1.96858
-1.78	1.97592
-1.775	1.98229
-1.77	1.98769
-1.765	1.99211
-1.76	1.99556
-1.755	1.99803
-1.75	1.99951
-1.745	2
-1.74	1.99951
-1.735	1.99803
-1.73	1.99556
-1.725	1.99211
-1.72	1.98769
-1.715	1.98229
-1.71	1.97592
-1.705	1.96858
-1.7	1.96029
-1.695	1.95106
-1.69	1.94088
-1.685	1.92978
-1.68	1.91776
-1.675	1.90483
-1.67	1.89101
-1.665	1.87631
-1.66	1.86074
-1.655	1.84433
-1.65	1.82708
-1.645	1.80902
-1.64	1.79016
-1.635	1.77051
-1.63	1.75011
-1.625	1.72897
-1.62	1.70711
-1.615	1.68455
-1.61	1.66131
-1.605	1.63743
-1.6	1.61291
-1.595	1.58779
-1.59	1.56209
-1.585	1.53583
-1.58	1.50904
-1.575	1.48176
-1.57	1.45399
-1.565	1.42578
-1.56	1.39715
-1.555	1.36813
-1.55	1.33874
-1.545	1.30902
-1.54	1.27899
-1.535	1.24869
-1.53	1.21815
-1.525	1.18738
-1.52	1.15644
-1.515	1.12534
-1.51	1.09411
-1.505	1.06279
-1.5	1.03141
-1.495	1
-1.49	0.968592
-1.485	0.937213
-1.48	0.905895
-1.475	0.87467
-1.47	0.843569
-1.465	0.812622
-1.46	0.78186
-1.455	0.751313
-1.45	0.721012
-1.445	0.690986
-1.44	0.661265
-1.435	0.631879
-1.43	0.602855
-1.425	0.574224
-1.42	0.546013
-1.415	0.518249
-1.41	0.490962
-1.405	0.464176
-1.4	0.43792
-1.395	0.412218
-1.39	0.387096
-1.385	0.362579
-1.38	0.338691
-1.375	0.315456
-1.37	0.292896
-1.365	0.271034
-1.36	0.249891
-1.355	0.229489
-1.35	0.209847
-1.345	0.190985
-1.34	0.172922
-1.335	0.155674
-1.33	0.13926
-1.325	0.123695
-1.32	0.108995
-1.315	0.0951747
-1.31	0.082247
-1.305	0.070225
-1.3	0.0591206
-1.295	0.0489448
-1.29	0.0397075
-1.285	0.0314179
-1.28	0.0240842
-1.275	0.0177136
-1.27	0.0123123
-1.265	0.00788585
-1.26	0.00443845
-1.255	0.00197355
-1.25	0.00049358
-1.245	1.00984e-11
-1.24	0.000493298
-1.235	0.00197299
-1.23	0.0044376
-1.225	0.00788472
-1.22	0.0123109
-1.215	0.0177119
-1.21	0.0240822
-1.205	0.0314157
-1.2	0.039705
-1.195	0.048942
-1.19	0.0591176
-1.185	0.0702217
-1.18	0.0822434
-1.175	0.0951709
-1.17	0.108991
-1.165	0.123691
-1.16	0.139255
-1.155	0.155669
-1.15	0.172917
-1.145	0.19098
-1.14	0.209842
-1.135	0.229483
-1.13	0.249885
-1.125	0.271028
-1.12	0.29289
-1.115	0.315449
-1.11	0.338684
-1.105	0.362572
-1.1	0.387089
-1.095	0.41221
-1.09	0.437912
-1.085	0.464169
-1.08	0.490954
-1.075	0.518242
-1.07	0.546005
-1.065	0.574216
-1.06	0.602847
-1.055	0.63187
-1.05	0.661257
-1.045	0.690978
-1.04	0.721003
-1.035	0.751305
-1.03	0.781851
-1.025	0.812613
-1.02	0.84356
-1.015	0.874661
-1.01	0.905886
-1.005	0.937204
-1	0.968583
-0.995001	0.999994
-0.990001	1.0314
-0.985001	1.06278
-0.980001	1.0941
-0.975001	1.12533
-0.970001	1.15643
-0.965001	1.18738
-0.960001	1.21814
-0.955001	1.24868
-0.950001	1.27899
-0.945001	1.30901
-0.940001	1.33873
-0.935001	1.36812
-0.930001	1.39714
-0.925001	1.42577
-0.920001	1.45398
-0.915001	1.48175
-0.910001	1.50904
-0.905001	1.53582
-0.900001	1.56208
-0.895001	1.58778
-0.890001	1.6129
-0.885001	1.63742
-0.880001	1.66131
-0.875001	1.68454
-0.870001	1.7071
-0.865001	1.72896
-0.860001	1.75011
-0.855001	1.77051
-0.850001	1.79015
-0.845001	1.80901
-0.840001	1.82708
-0.835001	1.84432
-0.830001	1.86074
-0.825001	1.8763
-0.820001	1.891
-0.815001	1.90482
-0.810001	1.91775
-0.805001	1.92977
-0.800001	1.94088
-0.795001	1.95105
-0.790001	1.96029
-0.785001	1.96858
-0.780001	1.97592
-0.775001	1.98229
-0.770001	1.98769
-0.765001	1.99211
-0.760001	1.99556
-0.755001	1.99803
-0.750001	1.99951
-0.745001	2
-0.740001	1.99951
-0.735001	1.99803
-0.730001	1.99556
-0.725001	1.99212
-0.720001	1.98769
-0.715001	1.98229
-0.710001	1.97592
-0.705001	1.96859
-0.700001	1.9603
-0.695001	1.95106
-0.690001	1.94088
-0.685001	1.92978
-0.680001	1.91776
-0.675001	1.90483
-0.670001	1.89101
-0.665001	1.87631
-0.660001	1.86075
-0.655001	1.84433
-0.650001	1.82709
-0.645001	1.80902
-0.640001	1.79016
-0.635001	1.77052
-0.630001	1.75012
-0.625001	1.72897
-0.620001	1.70711
-0.615001	1.68455
-0.610001	1.66132
-0.605001	1.63743
-0.600001	1.61291
-0.595001	1.58779
-0.590001	1.56209
-0.585001	1.53583
-0.580001	1.50905
-0.575001	1.48176
-0.570001	1.454
-0.565001	1.42579
-0.560001	1.39716
-0.555001	1.36813
-0.550001	1.33875
-0.545001	1.30903
-0.540001	1.279
-0.535001	1.2487
-0.530001	1.21815
-0.525001	1.18739
-0.520001	1.15644
-0.515001	1.12534
-0.510001	1.09412
-0.505001	1.0628
-0.500001	1.03142
-0.495001	1.00001
-0.490001	0.968598
-0.485001	0.937218
-0.480001	0.905901
-0.475001	0.874676
-0.470001	0.843575
-0.465001	0.812628
-0.460001	0.781866
-0.455001	0.751319
-0.450001	0.721018
-0.445001	0.690992
-0.440001	0.661271
-0.435001	0.631884
-0.430001	0.602861
-0.425002	0.574229
-0.420002	0.546018
-0.415002	0.518255
