-11.5872	156.552
-11.4389	156.289
-13.1557	152.689
13.1923	152.459
13.6746	148.853
13.839	147.391
9.25218	140.031
9.10504	138.159
-8.28396	126.184
16.0884	117.439
-7.67518	115.839
-16.5411	109.695
-16.5764	109.075
16.9071	103.169
38.2406	92.2805
35.457	92.0683
35.2946	91.3424
34.8282	88.8404
-17.7047	88.4072
-34.5404	86.9974
39.4003	85.8616
18.1182	80.6082
-18.2084	78.9048
-18.9047	65.8537
-32.2408	65.4086
31.9152	61.6076
31.905	61.4872
4.80772	58.6235
61.9583	57.6571
-31.5039	56.6515
-63.0612	56.3801
-60.0621	54.6918
-59.4965	52.5841
-64.7032	50.7342
58.6985	48.7592
58.4277	47.2564
43.3204	46.5768
30.6376	45.879
-66.1551	42.7931
-66.5605	40.2293
66.6482	39.6602
57.0512	38.3395
20.5964	36.5918
-87.3088	34.8678
86.357	34.8299
-86.1983	34.7255
-67.4218	34.4717
-85.7301	34.2551
-88.7862	32.9951
56.2729	32.6373
-29.5064	31.9077
-44.743	30.7729
90.2208	29.214
-44.9469	28.6407
55.7147	28.4134
-90.7105	27.5698
90.9068	26.8701
-82.0527	23.2603
81.9594	22.8567
69.1106	22.8304
92.0946	22.2582
28.6308	21.8984
21.6347	21.8539
54.8433	21.8306
-81.4059	20.3988
45.9398	19.0326
-80.8797	17.9941
46.0762	17.8309
22.2641	14.558
-2.19408	14.1862
-70.7656	12.5023
-46.8229	11.8472
70.9197	11.6529
70.9836	11.3074
-53.1877	10.4973
-79.2181	10.4844
95.1284	9.85316
27.3195	9.5631
95.469	8.61309
-71.7094	7.69583
-23.3704	5.18281
-72.4253	4.74909
-96.687	4.72985
-77.7071	4.70622
23.575	3.9596
-97.3084	3.14516
73.0244	2.8029
-97.4965	2.72481
26.1634	2.51509
97.6265	2.45099
-97.6353	2.43297
51.1503	1.49194
50.9271	0.975925
49.1311	0.888999
-76.0018	0.689603
74.2372	0.415035
-50.4055	0.189372
-99.5584	0.0840204
-74.8513	0.0156282
74.8952	0.00776974
